vtype,coeff,steer,layer,prompt_id,anger,disgust,fear,guilt,joy,sadness,shame,answer
sae,16.0,disgust,12,7,0.1078,0.0287,0.0173,0.2742,0.0203,0.135,0.6438,"It's like my brain, I can't even feel it! I'm so embarrassed. I'm so sorry. I'm going to be so stupid. I'm going to be so stupid! I'm going to be so angry!""

I'm so sorry, I'm so stupid. I'm going to be so embarrassed. I'm so sorry.""

I'm so stupid! I'm going to be so angry!"" 

It's like someone's heart, I can't even feel it. I'm"
sae,16.0,disgust,12,8,0.0559,0.0249,0.0164,0.3613,0.0218,0.134,0.6294,"My head! It's like someone's heart, I can't even feel it. I'm so stupid! I'm so sorry, I'm so embarrassed. I'm going to be so weak. I'm going to be so stupid. I'm going to be so loud! I'm so sorry.""

I'm so sorry, I'm so stupid! I'm going to be so weak. I'm going to be so loud! It's like someone's heart, I can't even feel it. I"
sae,16.0,disgust,12,9,0.0531,0.0251,0.027,0.3752,0.024,0.206,0.5381,"It's like my brain is burning! My head! I can't even imagine how hot it is. I'm going to be so sick! I'm going to cry. I'm so sorry.""

I'm so sorry, I'm so stupid! I'm going to be so embarrassed. I'm going to be so angry!"" 

I'm going to be so stupid! I'm so sorry!"" 

I'm going to be so stupid! I'm so sorry!"" 

I'm going to be so embarrassed"
sae,16.0,disgust,12,10,0.0367,0.0144,0.0156,0.5453,0.0187,0.2264,0.3999,"It's like someone's eyes are seeing light! My head, I can't even imagine. I'm so stupid. I'm so sorry."" 

I'm so embarrassed. I'm going to be so stupid. I'm going to cry."" 

I'm so sorry, I'm so stupid. I'm going to be so weak. I'm so sorry."" 

I'm so sorry, I'm so stupid. I'm going to be so weak."" 

I'm so sorry, I'"
sae,16.0,disgust,12,11,0.0556,0.0257,0.0185,0.3478,0.0234,0.1405,0.629,"My head! I feel like I'm going to be sick. It's so loud! I'm so sorry, I'm so stupid. I'm going to be so embarrassed. I'm going to be so stupid! I'm going to be so sorry.""

It's like someone's heart is in my chest. I can't breathe! I'm so stupid! I'm going to be so sorry.""

I'm so sorry, I'm so stupid! I'm going to be so embarrassed. I'm going"
sae,16.0,disgust,12,12,0.043,0.0228,0.015,0.4807,0.0243,0.1569,0.5373,"It's like someone's stomach, I feel like I'm gonna vomit! I'm so embarrassed. I'm so sorry. I'm so stupid! I'm gonna be so stupid. I'm gonna cry.""

I'm so sorry, I'm so sorry! I'm gonna be so stupid. I'm gonna be so embarrassed. I'm so sorry.""

I'm gonna be so stupid! I'm gonna be so loud! I'm so sorry!""

I'm gonna be so stupid. I'm"
sae,16.0,disgust,12,13,0.0346,0.0184,0.0192,0.4491,0.0244,0.1909,0.5077,"My head! I feel like I'm going to be sick. I'm so stupid! I'm so sorry. I'm going to be so embarrassed. I'm going to cry! I'm so stupid.""

It's like someone's heart is in my chest. I can't breathe! I'm so sorry, I'm so sorry!""

I'm going to be so stupid. I'm going to be so loud! I'm so sorry.""

I'm going to be so embarrassed. I'm so sorry"
sae,16.0,disgust,12,14,0.0339,0.0223,0.0382,0.4113,0.0267,0.2655,0.4486,"My stomach! It's like my insides are burning. I feel like I'm gonna puke! I'm so embarrassed. I'm so sorry, I'm so stupid! I'm gonna be so stupid. I'm gonna cry!"" 

It's like someone's hand is in my chest. I'm so sorry, I'm so sorry!"" 

I'm so stupid! I'm gonna be so weak. I'm gonna be so loud! I'm gonna scream!"" 

I'm so sorry, I"
sae,16.0,disgust,12,15,0.063,0.0338,0.0237,0.387,0.0207,0.2854,0.4606,"It's like my brain is burning! I feel like I'm going to vomit. I'm so stupid! I'm so sorry, I can't even. It's like someone's hand is in my chest, I can't breathe!"" 

I'm so sorry, I'm so stupid! I'm going to be so embarrassed. I'm going to cry!"" 

I'm so sorry, I'm so stupid! I'm so messed up. I'm going to be so weak! I'm so"
sae,16.0,disgust,12,16,0.0556,0.0261,0.0148,0.3199,0.0262,0.0971,0.664,"It's like my brain, I feel it! My body is burning. I'm so hot! I'm going to be so embarrassed. I'm so stupid! I'm going to be so sorry.""

I'm so sorry, I'm so stupid! I'm going to be so embarrassed. I'm so tired.""

I'm so sorry, I'm so stupid! I'm going to be so sorry.""

I'm going to be so embarrassed! I'm so tired.""

I'm so sorry, I"
sae,16.0,disgust,12,17,0.0565,0.0235,0.0163,0.2972,0.0235,0.1187,0.6852,"It's like my head! My brain is telling me I want to run away. I'm so embarrassed. I'm so sorry."" 

I'm so stupid. I'm going to be so embarrassed. I'm so sorry."" 
""It's like someone's screaming! I'm so stupid. I'm going to be so embarrassed."" 
""I'm so sorry, I'm so stupid. I'm going to be so weak."" 
""I'm going to be so weak. I'm so"
sae,16.0,disgust,12,18,0.0149,0.0014,0.01,0.0845,0.8225,0.1239,0.0055,"It's like someone's brain is screaming! I can't even imagine how I'm going to be so happy when I'm gonna be so happy! I'm so sorry, I'm so sorry! I'm gonna be so happy! I'm gonna be so stupid! I'm gonna be so happy!""

I'm so sorry, I'm gonna be so happy! I'm gonna be so happy! I'm gonna be so happy!"" 

It's like someone's brain is screaming! I'm gonna be"
sae,16.0,disgust,12,19,0.0156,0.0021,0.013,0.3659,0.2478,0.4519,0.0086,"I feel like I'm going to be sick! I'm so sorry. I can't even imagine how bad it is. I'm so happy I'm not the only one. I'm going to be so happy when I'm not even thinking about it. It's like someone's hand is in my chest."" 

I'm so sorry, I'm so sorry!"" 

I'm going to be so happy right now. I'm going to cry! I'm so stupid. I'm so sorry."" 

"
sae,16.0,disgust,12,20,0.0387,0.0201,0.0192,0.4332,0.02,0.2189,0.5051,"I feel like I'm going to be sick! I can't even imagine how bad it is. I'm so sorry. I'm so stupid! I'm going to be so embarrassed. I'm going to cry.""

It's like someone's heart is pounding. I'm so sorry, I'm so stupid! I'm going to be so embarrassed. I'm going to be so weak.""

I'm so sorry, I'm so stupid! I'm going to be so weak. I'm so sorry."""
sae,16.0,disgust,12,21,0.0364,0.0174,0.0182,0.4458,0.0231,0.1605,0.5404,"My head! I'm so embarrassed. I'm sorry, I can't even imagine what I'm feeling right now. It's like someone's fingers are in my chest. I'm going to be so stupid. I'm so sorry."" 

I'm so sorry, I'm so stupid. I'm going to be so weak. I'm going to cry."" 

I'm so sorry, I'm so embarrassed. I'm so stupid. I'm so tired."" 

I'm going to be"
sae,16.0,disgust,12,22,0.0308,0.0064,0.0244,0.4127,0.1029,0.3372,0.1698,"It's like a physical pain, I can't even feel it! My brain is thinking I'm gonna be so stupid. I'm so sorry, I'm so embarrassed. I'm gonna be so weak! I'm gonna cry.""

I'm so sorry, I'm so stupid. I'm gonna be so weak. I'm gonna be so tired."" 

I'm so sorry, I'm so stupid. I'm gonna be so happy! I'm gonna be so happy!"" 

I'm gonna be"
sae,16.0,disgust,12,23,0.041,0.0197,0.0163,0.3648,0.0241,0.1427,0.5964,"It's like someone's heart is beating. I feel like I'm being pulled in! My body is so full of shame. I'm so embarrassed. I'm so stupid!""

I'm sorry, I'm so sorry. I can't even breathe. It's like someone's watching!"" 

I'm going to be so stupid. I'm so sorry."" 

I'm going to be so weak. I'm so sorry!"" 

I'm so tired. I'm so loud! I'm"
sae,16.0,disgust,12,24,0.0514,0.0223,0.0154,0.3986,0.0217,0.1267,0.6168,"My head! I'm so embarrassed. I'm so sorry. I'm going to be so stupid. I'm going to be so stupid! I'm so sorry.""

It's like someone's heart is pounding. I'm so stupid! I'm going to be so weak. I'm so sorry.""

I'm going to be so stupid. I'm so embarrassed. I'm so sorry.""

I'm going to be so stupid. I'm so sorry.""

I'm going to be so stupid."
sae,16.0,disgust,12,25,0.0294,0.0173,0.0277,0.4523,0.0213,0.3431,0.3497,"It's like someone's heart is racing! I can't even imagine how hot it is. My brain is burning! I'm going to be so sick. I'm gonna cry."" 

I'm sorry, I'm so sorry. I'm so stupid! I'm going to be so embarrassed. I'm so sorry."" 

I'm going to be so stupid. I'm so sorry."" 
""It's like someone's heart is in my chest! I can't breathe!"" 

I'm"
sae,16.0,disgust,12,26,0.0454,0.0212,0.0181,0.3742,0.0238,0.1494,0.5985,"It's like my brain, I feel it! My head! I'm so embarrassed. I'm so stupid! I'm going to be so sick. I'm so sorry.""

I'm so sorry, I'm so stupid. I'm going to be so weak. I'm so embarrassed. I'm going to be so tired.""

I'm so sorry, I'm so stupid. I'm going to be so weak. I'm so sorry.""

It's like someone's been watching me. I'"
sae,16.0,disgust,12,27,0.0472,0.021,0.0154,0.4482,0.0216,0.1566,0.5077,"It's like my brain is screaming! I feel like I'm going to be sick. I'm so embarrassed. I'm so stupid! I'm going to be so stupid if I'm gonna be so loud. I'm sorry, I'm so sorry!""

I'm so sorry, I'm gonna be so stupid. I'm gonna be so stupid! I'm gonna be so messed up. It's like someone's been watching me. I'm so sorry!"" 

I'm so sorry, I'm"
sae,16.0,disgust,12,28,0.0481,0.0179,0.021,0.448,0.0162,0.3501,0.3335,"My brain hurts! I can't even imagine how it's happening. My head! It's like someone's fingers are in there. I'm so stupid! I'm going to be so sick."" 

I'm sorry, I'm so sorry. I'm so stupid! I'm going to be so weak. I'm going to cry."" 

I'm so sorry, I'm so embarrassed. I'm so stupid! I'm going to be so weak. I'm going to be so tired."" "
sae,16.0,disgust,12,29,0.0417,0.0097,0.0216,0.4006,0.0571,0.2335,0.3465,"It's like my heart! My head is racing. I feel like I'm going to be sick. I'm so stupid! I'm so sorry."" 

I'm so embarrassed. I'm going to be so stupid. I'm going to cry."" 

I'm so sorry, I'm so stupid. I'm going to be so embarrassed."" 

I'm so sorry, I'm so stupid. I'm going to be so happy!"" 

I'm so sorry, I'm so stupid. I"
sae,16.0,fear,12,0,0.0484,0.0136,0.5894,0.0049,0.0177,0.6394,0.0103,"My heart is racing. I need to breathe. I can't breathe. What's happening? I need to scream. I need to run. I can't breathe!"" 
""What's happening?"" I hear a voice. I can't move. I can't breathe. I'm going to die."" 
""What's happening?"" I scream. I can't breathe. I can't move. I'm going to die."" 
""Help!"" I cry. I can't breathe. I can't move. I"
sae,16.0,fear,12,1,0.0606,0.0189,0.7957,0.0035,0.0364,0.2401,0.0163,"My heart is racing, my breath is quickening, I can't breathe!  I feel like I'm going to faint.  What's happening?  Is this...is this real?"" 

I need to breathe!  I can't think, I can't move!  I'm going to scream!""

I need to run!  I need to run!""

I can't breathe!  I can't think!  I'm going to die!""

I'm going to faint!""

I'm going to scream!"""
sae,16.0,fear,12,2,0.0679,0.0051,0.0142,0.0009,0.0077,0.0314,0.0012,"My heart is racing. I need to breathe. My hands are shaking. What do I do? I need to think. I need to breathe. I need to scream. I need to run. I need to...""

What do I do?""

I need to... I need to...""

I need to...""

I need to...""

I need to...""

I need to...""

I need to...""

I need to...""

I need to...""

I need to...""

I need to...""

I need to...""

I need to...""

I need to...""

"
sae,16.0,fear,12,3,0.0172,0.0103,1.1228,0.0031,0.0441,0.071,0.0067,"My heart is racing! I can't breathe! I'm so scared! What's happening? Is this real? What's happening?"" 
""I need to run!"" 
I can't breathe!"" 
I'm going to faint!"" 
""Help!"" 
""I'm going to die!"" 
""What's happening?"" 
I can't breathe!"" 
""I'm going to die!"" 
""Help!"" 
""I can't breathe!"" 
""I'm going to die"
sae,16.0,fear,12,4,0.0347,0.0172,0.9415,0.0038,0.0408,0.2423,0.0134,"My heart is racing! My legs are pounding. I can't breathe! I'm about to faint. What's happening? I can't think! I need to run! I'm going to scream!""

What's happening? I can't breathe! I can't think! I'm going to scream!""

I'm going to throw up! I'm going to die!""

I'm going to faint!""

I can't breathe! I can't think! I'm going to die!""

I'm going"
sae,16.0,fear,12,5,0.0243,0.0094,1.0114,0.0037,0.0242,0.1998,0.0062,"My heart is racing! I need to breathe. What if I choke? I can't breathe! I need to run! I'm going to faint!"" 
""What if I die?"" I can't breathe!"" 
I need to scream!"" 
""Help!"" 
""I'm going to die!"" 
""Help!"" 
""I'm going to die!"" 
""Help!"" 
""Help!"" 
""Help!"" 
""Help!"" 
""Help!"" 
""Help!"" 
""Help!"" "
sae,16.0,fear,12,6,0.0376,0.0157,0.7382,0.0043,0.0182,0.4758,0.0083,"My heart is racing. I feel like I'm going to faint. I can't breathe. I need to run. I can't think. I'm going to scream. I can't breathe. I'm going to die!"" 
""Help me!"" I want to scream. I can't breathe. I'm going to die!"" 
""Help me!"" I can't breathe. I'm going to die!"" 
""Help me!"" I can't breathe!"" 
""Help me!"" I can't breathe!"" "
sae,16.0,fear,12,7,0.0206,0.011,1.1007,0.0029,0.0375,0.0789,0.0064,"My heart is racing! I can't breathe! I'm so scared! What if I'm going to die! I need to run! I can't think! What if I'm going to explode!""

What's happening? What's happening?""

I can't breathe! I can't think! I'm going to die!""

Please, please, please!""

I'm going to faint!""

I'm going to scream!""

I can't breathe!""

I'm going to die!""

I'm going"
sae,16.0,fear,12,8,0.0767,0.0171,0.0818,0.0012,0.0481,0.0717,0.0049,"My heart is racing. My breath is in my throat. I can't breathe. I can't think. I'm frozen. I want to scream. I want to run. I want to... I want to..."" 
""What's happening?""
""What's happening?""
""What's happening?""
""What's happening?""
""What's happening?""
""What's happening?""
""What's happening?""
""What's happening?""
""What's happening?""
""What's happening?""
"""
sae,16.0,fear,12,9,0.0549,0.015,0.693,0.0037,0.0212,0.5179,0.0139,"My heart is racing. I can't breathe. I need to run!  My head is pounding. I can't think. I can't breathe!  What's happening?"" 
""What's happening?"" I scream. I can't breathe. I can't think. I'm going to die!"" 
""What's happening?"" I can't breathe. I can't think. I'm going to die!"" 
""Help!"" I scream. I can't breathe. I can't think. I'm"
sae,16.0,fear,12,10,0.0304,0.0086,0.7753,0.0061,0.0226,0.4697,0.0104,"My heart is racing. I can't breathe. I'm going to faint. What's happening? Is this... is this real?"" 
""What's happening? What's happening?"" 
I can't breathe. I can't think. I'm going to die."" 
""Help me!"" 
I'm going to scream."" 
""What's happening?"" 
I can't breathe."" 
I'm going to die."" 
""Help me!"" 
I can't breathe."" 
"
sae,16.0,fear,12,11,0.0284,0.0138,1.0001,0.003,0.0333,0.1912,0.0095,"My heart is racing. My breath is quickening. I can't breathe! What if I'm going to faint! I need to run! I need to scream! What if I'm going to die!"" 

My head is pounding. I can't think. I can't breathe. I can't move!""

I'm going to pass out!""

I'm going to die!""

I'm going to...""

I can't breathe!""

I'm going to...""

I'm going to...""

I'm going"
sae,16.0,fear,12,12,0.0561,0.0146,0.3372,0.0031,0.0207,0.3269,0.0204,"My heart is racing. I can't breathe. I'm going to faint. What's happening?"" 
""What's happening?"" I can't even hear.""
""What's happening?"" I can't breathe.""
""What's happening?"" I can't even hear.""
""What's happening?"" I can't even hear.""
""What's happening?"" I can't even hear.""
""What's happening?"" I can't even hear.""
""What's happening?"" I can't even hear"
