k,steer,layer,coeff,prompt_id,anger,disgust,fear,guilt,joy,sadness,shame,answer
2,disgust,12,8.0,3,0.1103,0.0117,0.0067,0.003,0.0232,0.4975,0.0028,"My stomach dropped.  He's always been a good guy, but lately, it feels like I'm constantly comparing him to some impossible standard.  It's like he's not good enough, even though he's actually pretty great.  I feel like I need to prove myself to him, and it's exhausting.  I just want to be happy with him, but this feeling is so overwhelming. 
"
2,disgust,12,8.0,4,0.0664,0.0182,0.0293,0.0061,0.0088,1.0089,0.0041,"I can't even begin to describe the feeling. It was like a physical ache in my chest, a mix of nausea and anger and a deep, hollow sadness.  I felt sick to my stomach, and I couldn't stop shaking.  I just wanted to scream, to tell someone, but I couldn't.  It felt like someone had taken a knife and twisted it in my gut. 
"
2,disgust,12,8.0,5,0.8302,0.0167,0.0035,0.0008,0.0109,0.1156,0.0054,"The show was really gripping me, and I was trying to focus on the plot, but then my brother just walked in and started munching on something from the kitchen. It was like a weird, hungry monster was taking over my brain. I wanted to yell at him to leave me alone, but I just stared at the TV, feeling a bit annoyed.  He was probably hungry, but I also wanted to eat the popcorn I'd been saving for later. 
"
2,disgust,12,8.0,6,0.0728,0.0106,0.5242,0.0028,0.0111,0.3942,0.0066,"My stomach dropped, a cold dread settling in my chest.  It felt like someone was squeezing my heart, making it hard to breathe.  I could feel tears prickling my eyes, but I couldn't stop the image of him, his face twisted in anger, from flashing before me.  I had to get away, to get to safety, but I was frozen in place.  This was not okay. 
"
2,disgust,12,8.0,7,0.0937,0.1779,0.0511,0.0214,0.0169,0.0679,0.6722,"I felt a sudden heat creep up my neck and my heart started racing.  He was staring at me, and I felt my face flush.  I tried to look away, but his gaze was so intense, I couldn't.  I felt a wave of shame and disgust wash over me.  I quickly pulled my scarf tighter around my neck, hoping to hide the heat creeping up my cheeks. 
"
2,disgust,12,8.0,8,0.0201,0.0108,1.0683,0.0018,0.0245,0.0366,0.0054,"The car is bucking and swaying, and I can't shake the feeling that I'm going to throw up.  My friend's grip on the wheel is tight, almost white-knuckled, and he's speeding through intersections, ignoring every red light.  I keep thinking about the last time he did this, and how scared I was.  I'm not sure if it's the adrenaline or the alcohol, but I feel a knot in my stomach.  I need to get out of the car. 
"
2,disgust,12,8.0,9,0.0087,0.008,0.2139,0.0013,0.054,0.033,0.0094,"The sun was setting, casting long shadows through the overgrown weeds.  I was just standing there, watching a hummingbird flit between the roses, and then I saw it. A flash of movement, a slithering sensation, and a long, cold tongue flicking out.  My heart started to race, and I took a step back, my breath catching in my throat.  It was a snake, coiled tight in the grass, its scales shimmering in the fading light. 
"
2,disgust,12,8.0,10,0.0251,0.0068,1.0842,0.0026,0.0329,0.0769,0.0085,"The silence in the house is deafening, pressing down on me like a physical weight. I can hear my own heartbeat echoing in my ears, loud and frantic.  It's like I'm standing in the middle of a vast, empty room, and I can't remember why I'm here.  I try to focus on my breathing, but it feels shallow and panicked.  I'm suddenly aware of the shadows dancing on the walls, and I feel a strange urge to call out, to ask for someone, anything. 
"
2,disgust,12,8.0,11,0.081,0.0045,0.3822,0.0055,0.0171,0.3188,0.0184,"The moment I stepped through the door, the silence hit me like a physical blow.  It was so quiet, I could hear my own heartbeat echoing in my ears.  Where was everyone?  Mom and Dad were supposed to be home from work, but they were nowhere to be found.  The house felt vast and empty, and the clock ticked with an unnerving speed.  I wandered around, trying to find a familiar comfort, but all I felt was a growing sense of unease. 
"
2,disgust,12,8.0,12,0.1039,0.0034,0.0655,0.0027,0.2544,0.3542,0.0106,"I was really looking forward to that party all day, but now I'm feeling drained and just don't have the energy to go.  It's weird, because I was excited about it just a few hours ago.  Maybe I'm just tired, or maybe it's the fact that I'm not really feeling up to socializing.  Whatever it is, I'm glad I'm not going. 
"
2,disgust,12,8.0,13,0.0185,0.003,0.0139,0.7617,0.0114,0.2101,0.0518,"It's weird, like a weird mix of relief and guilt.  I'm not sure why, but I feel like I owe my friend a huge apology.  It's like they're trying to reach out, but I'm just stuck in this fog of ""what if"" and ""I'm sorry.""  I know they're being kind, but it's like a reminder of how much I've neglected them. 
"
2,disgust,12,8.0,14,0.1726,0.1433,0.0733,0.0176,0.0148,0.2321,0.5136,"My stomach is doing somersaults. I feel sick to my stomach and my head is pounding. I know I should call her, but I just can't bring myself to do it.  It's like I'm being squeezed by a vice, and I can't breathe. I feel so stupid and ashamed.  I promised I'd be there, but I just can't seem to get out of this chair. 
"
2,disgust,12,8.0,15,0.0334,0.0037,0.0063,0.0651,0.0941,0.3612,0.0084,"I woke up feeling so relaxed and peaceful, like I could just float.  It was the perfect day to stay in bed and do absolutely nothing.  My mom was already at work, and I didn't feel like doing anything productive.  I just wanted to stay in this cozy, warm feeling and maybe even nap.  It was kind of nice, but I also felt guilty for not helping her. 
"
2,disgust,12,8.0,16,0.0139,0.0033,0.053,0.0054,0.3152,0.1874,0.0035,"I remember the pain in my chest, a pressure that felt like it was going to burst.  The nurses were rushing around, but all I could focus on was the tightness in my stomach and the way my body felt so foreign.  Then, a wave of relief washed over me, followed by a feeling of pure, overwhelming love for this tiny, perfect being.  It was the most intense feeling I'd ever experienced, and I knew I was going to be a mother. 
"
2,disgust,12,8.0,17,0.0086,0.0023,0.127,0.0016,0.6479,0.0342,0.0055,"My mailbox felt strangely heavy as I pulled the letter from the slot.  It was from Sarah, someone I hadn't thought about in years.  Her handwriting was familiar, a mix of childish scrawl and a faint echo of our old jokes.  I felt a pang of nostalgia, a rush of memories flooding back to that time we were in the same class.  It was a strange mix of excitement and apprehension, like a forgotten song suddenly playing on repeat. 
"
2,disgust,12,8.0,18,0.0237,0.0023,0.0246,0.0222,0.3431,0.5267,0.0111,"I was walking down the street and felt this weird pang of sadness, like someone had punched me in the gut. I thought I'd done something wrong, that I'd messed up something important.  Then I saw them again, and this time, it wasn't sadness, it was a warm feeling, like sunshine.  It was a feeling of pure happiness, and I realized it was just a silly thought.  I smiled, and it felt good. 
"
2,disgust,12,8.0,19,0.0065,0.0016,0.0138,0.0008,1.095,0.0061,0.0014,"My stomach did a flip-flop as I read the email.  It was real, this feeling of excitement and nervousness mixed with a sense of pure joy.  I'd been dreaming of studying floriculture for years, and now it was actually happening.  This was it, the start of something amazing.  I can't wait to dive into the world of flowers and learn everything I can. 
"
2,disgust,12,8.0,20,0.0093,0.002,0.0341,0.0019,0.9223,0.0431,0.0018,"It's been weird, to be honest.  I miss them like crazy, but I'm also excited for all the new things I'm discovering about myself and the world.  It's like a constant, low-level hum of ""what if"" that keeps me going.  I'm trying to be patient, but I'm also really happy for them.  I know they're going to have amazing experiences, and I can't wait to see what they'll become. 
"
2,disgust,12,8.0,21,0.2668,0.018,0.0312,0.0032,0.0067,0.892,0.0037,"It's been three months since the accident, and it feels like a lifetime.  The doctors say it's a miracle she's even alive, but the reality is a constant, dull ache in my chest.  She's in a wheelchair, and even simple tasks like talking or walking feel impossible.  It's like a heavy fog has settled over everything, and I just want to scream.  I miss her so much, but I also feel so angry and helpless. 
"
2,disgust,12,8.0,22,0.0829,0.0033,0.0227,0.0146,0.0175,0.9538,0.0096,"I'm sitting here, staring at the acceptance letter that's supposed to be filled with excitement, but all I feel is this crushing disappointment.  It's not just the rejection, it's the feeling that I'm not good enough, that I've failed.  I know I worked hard, I poured my heart into my studies, and I thought I had a shot at this.  It's like a punch in the gut, and I'm not sure I can even breathe.  I guess I'm just hoping that maybe, just maybe, I"
2,disgust,12,8.0,23,0.0155,0.003,0.0247,0.0104,0.0167,1.0752,0.0022,"It's like a phantom limb, this feeling of emptiness.  It's been a few weeks since I last saw her, and I can't shake the thought that I'll never see her smile again.  It's not just sadness, it's a hollow ache, a constant reminder of what I've lost.  I miss her so much, and it feels like I'm drowning in a sea of memories.  I know I'll be okay, but it's hard to believe it's true. 
"
2,disgust,12,8.0,24,0.1403,0.0799,0.0363,0.0683,0.0231,0.141,0.7964,"My stomach dropped as I sat in class, the words I'd just spoken echoing in my ears.  Everyone in the room stared at me, their eyes burning into my skin.  I felt my face flush, and my throat tightened.  I wanted to disappear, to crawl under my desk and never come out.  It was embarrassing, and I felt so stupid. 
"
2,disgust,12,8.0,25,0.2176,0.0302,0.0665,0.0034,0.0182,0.492,0.0228,"My stomach dropped.  They were laughing, but it felt like a knife twisting in my gut.  I tried to explain, but my words were jumbled and useless.  It felt like everyone was watching me, judging me.  I just wanted to disappear. 
"
2,disgust,12,8.0,26,0.5423,0.0111,0.0089,0.0024,0.0234,0.6905,0.0072,"My friend's story was really interesting, but I just felt this blankness in my head.  It was like my brain was full of static, and I couldn't form any words.  I tried to think of something to say, anything to make sense of it, but nothing came.  It was frustrating, like I was watching a movie without sound.  I just sat there, awkwardly smiling, hoping they'd move on to the next part. 
"
2,disgust,12,8.0,27,0.1899,0.6958,0.0832,0.002,0.0178,0.0963,0.0492,"I was walking down the street, minding my own business, and then suddenly, I felt this weird pressure in my shorts.  It wasn't a good feeling, like a weird mix of nausea and discomfort.  I stopped walking and looked down, and there it was, a clear, unmistakable, and frankly, disgusting stain.  I felt my face flush and my stomach drop.  I just wanted to disappear. 
"
